customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
8158-WPEZG,Não Cancelou,Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Com Suporte Técnico,No,No,Mensal,Yes,Electronic check,35.65,425.1
8160-HOWOX,Não Cancelou,Female,0,No,No,7,Yes,No,DSL,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,66.85,458.1
8161-QYMTT,Não Cancelou,Male,0,No,No,7,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,94.1,701.3
8164-OCKUJ,Não Cancelou,Female,0,Yes,Yes,59,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,20.6,1286.0
8165-CBKXO,Não Cancelou,Male,0,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),56.75,3708.4
8165-ZJRNM,Não Cancelou,Female,0,Yes,Yes,72,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Bank transfer (automatic),23.75,1679.25
8166-ORCHU,Não Cancelou,Male,1,Yes,No,33,Yes,No,Fibra Óptica,Yes,Yes,No,Com Suporte Técnico,No,Yes,1 Ano,Yes,Electronic check,93.55,3055.5
8166-ZZTFS,Cancelou,Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),80.55,5265.1
8167-GJLRN,Não Cancelou,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Com Suporte Técnico,No,No,Mensal,No,Electronic check,30.4,82.15
8168-UQWWF,Cancelou,Female,0,No,No,11,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),97.85,1105.4
8169-SAEJD,Não Cancelou,Male,1,Yes,No,69,No,No phone service,DSL,Yes,Yes,No,Sem Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),56.55,3952.65
8173-RXAYP,Não Cancelou,Female,0,Yes,Yes,24,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,19.7,452.55
8174-LNWMW,Não Cancelou,Female,0,No,No,31,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),20.9,689.35
8174-TBVCF,Não Cancelou,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),94.8,6859.05
8178-EYZUO,Cancelou,Male,0,No,No,46,Yes,Yes,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,93.7,4154.8
8180-AKMJV,Não Cancelou,Female,0,No,No,1,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),44.55,44.55
8181-YHCMF,Não Cancelou,Female,0,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),60.3,4109.0
8182-BJDSI,Cancelou,Female,0,No,No,28,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,89.95,2625.55
8182-PNAGI,Cancelou,Male,0,No,No,12,Yes,No,DSL,No,No,No,Com Suporte Técnico,No,No,Mensal,No,Bank transfer (automatic),50.25,593.75
8183-ONMXC,Cancelou,Female,0,No,No,2,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,No,Electronic check,80.75,159.45
8184-WMOFI,Não Cancelou,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Com Suporte Técnico,No,Yes,1 Ano,No,Credit card (automatic),71.4,4487.3
8185-UPYBR,Cancelou,Male,0,Yes,No,6,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,75.5,438.0
8189-DUKMV,Não Cancelou,Female,0,Yes,No,4,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Bank transfer (automatic),20.5,79.05
8189-HBVRW,Não Cancelou,Female,0,No,No,53,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,90.8,4921.2
8189-XRIKE,Não Cancelou,Female,1,No,No,32,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,No,Electronic check,90.95,2897.95
8190-ZTQFB,Não Cancelou,Male,0,No,No,41,No,No phone service,DSL,No,No,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,51.35,2075.1
8191-XWSZG,Não Cancelou,Female,0,No,No,52,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,20.65,1022.95
8194-PEEBY,Não Cancelou,Female,0,Yes,Yes,24,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,19.9,533.5
8197-BFWVU,Não Cancelou,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),93.25,6688.95
8198-RKSZG,Não Cancelou,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Com Suporte Técnico,Yes,Yes,Mensal,No,Credit card (automatic),80.45,1137.05
8199-ZLLSA,Cancelou,Male,0,No,No,67,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Bank transfer (automatic),118.35,7804.15
8200-KLNYW,Não Cancelou,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,No,Mailed check,80.9,1714.95
8200-LGKSR,Não Cancelou,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Electronic check,83.2,6126.1
8201-AAXCB,Não Cancelou,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,No,Electronic check,60.35,1404.65
8203-XJZRC,Não Cancelou,Male,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,20.25,20.25
8204-TIFGJ,Não Cancelou,Female,0,No,No,23,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Bank transfer (automatic),20.3,470.6
8204-YJCLA,Não Cancelou,Male,1,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),64.8,4732.35
8205-MQUGY,Não Cancelou,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,49.2,571.15
8205-OTCHB,Cancelou,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,Sem Suporte Técnico,No,Yes,1 Ano,Yes,Bank transfer (automatic),43.75,903.6
8205-VSLRB,Não Cancelou,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Com Suporte Técnico,No,Yes,2 Anos,No,Credit card (automatic),77.3,5498.2
8207-DMRVL,Não Cancelou,Male,0,Yes,Yes,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Bank transfer (automatic),114.55,8306.05
8207-VVMYB,Não Cancelou,Female,0,Yes,No,70,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),26.0,2006.95
8208-EUMTE,Não Cancelou,Male,0,No,No,16,No,No phone service,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,No,2 Anos,No,Mailed check,54.85,916.15
8212-CRQXP,Não Cancelou,Female,0,Yes,No,22,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Credit card (automatic),80.0,1706.45
8212-DJRCH,Não Cancelou,Male,0,Yes,Yes,5,Yes,No,Fibra Óptica,Yes,No,Yes,Sem Suporte Técnico,No,Yes,Mensal,Yes,Mailed check,90.35,434.5
8213-TAZPM,Não Cancelou,Female,0,Yes,Yes,69,Yes,Yes,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Bank transfer (automatic),108.75,7493.05
8215-NGSPE,Não Cancelou,Female,0,Yes,Yes,42,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,20.0,833.55
8216-AZUUZ,Não Cancelou,Female,0,Yes,Yes,42,Yes,No,Fibra Óptica,No,No,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Electronic check,100.4,4303.65
8217-QYOHV,Não Cancelou,Male,0,No,No,5,Yes,No,DSL,Yes,No,No,Com Suporte Técnico,No,No,Mensal,Yes,Mailed check,55.75,266.95
8218-FFJDS,Não Cancelou,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),86.4,6058.95
8219-VYBVI,Não Cancelou,Male,0,No,Yes,39,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,25.0,1004.35
8220-OCUFY,Não Cancelou,Female,0,No,No,21,Yes,No,DSL,Yes,No,Yes,Com Suporte Técnico,No,No,1 Ano,Yes,Electronic check,60.25,1258.35
8221-EQDGL,Não Cancelou,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,61.0,2130.45
8221-HVAYI,Não Cancelou,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,No,No,2 Anos,Yes,Credit card (automatic),69.15,2490.15
8224-DWCKX,Não Cancelou,Male,1,No,No,12,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),73.3,828.05
8224-IVVPA,Não Cancelou,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,56.7,1652.95
8224-KDLKN,Não Cancelou,Male,0,Yes,Yes,72,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Bank transfer (automatic),25.0,1738.9
8224-UAXBZ,Não Cancelou,Female,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,Sem Suporte Técnico,Yes,No,1 Ano,Yes,Electronic check,45.35,2540.1
8225-BTJAU,Cancelou,Male,1,No,No,10,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,79.25,793.55
8226-BXGES,Não Cancelou,Male,0,Yes,No,64,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,No,No,1 Ano,No,Bank transfer (automatic),89.45,5692.65
8229-BUJHX,Não Cancelou,Female,0,Yes,Yes,71,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Bank transfer (automatic),20.5,1500.95
8229-MYEJZ,Não Cancelou,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,51.2,498.25
8229-TNIQA,Cancelou,Female,0,No,No,4,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,45.3,196.95
8231-BSWXX,Não Cancelou,Male,0,No,No,71,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,1 Ano,Yes,Credit card (automatic),79.05,5552.5
8232-CTLKO,Não Cancelou,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,Yes,No,2 Anos,Yes,Electronic check,59.75,3996.8
8232-UTFOZ,Não Cancelou,Male,0,No,No,69,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),19.95,1399.35
8234-GSZYK,Não Cancelou,Male,0,No,No,43,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Bank transfer (automatic),26.45,1110.05
8237-ULIXL,Não Cancelou,Female,0,Yes,No,72,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),24.85,1871.85
8241-JUIQO,Não Cancelou,Female,0,No,No,61,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Bank transfer (automatic),19.45,1336.35
8242-JSVBO,Não Cancelou,Male,0,No,No,7,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),44.65,322.5
8242-PDSGJ,Não Cancelou,Male,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Com Suporte Técnico,No,No,2 Anos,Yes,Credit card (automatic),39.15,2692.75
8242-SOQUO,Não Cancelou,Female,1,No,No,5,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,84.7,392.5
8245-UMPYT,Cancelou,Female,1,No,No,16,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,96.4,1581.2
8246-SHFGA,Não Cancelou,Male,0,No,No,17,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Credit card (automatic),21.1,385.55
8249-THVEC,Não Cancelou,Male,0,Yes,Yes,51,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,19.4,997.75
8250-ZNGGW,Não Cancelou,Female,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Com Suporte Técnico,No,No,Mensal,No,Credit card (automatic),59.9,287.85
8257-RZAHR,Cancelou,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Bank transfer (automatic),64.7,941.0
8258-GSTJK,Cancelou,Male,1,No,No,3,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,77.0,237.75
8259-DZLIZ,Não Cancelou,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,Sem Suporte Técnico,No,No,1 Ano,Yes,Bank transfer (automatic),53.85,3399.85
8259-NFJTV,Não Cancelou,Female,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Com Suporte Técnico,No,No,Mensal,No,Mailed check,34.65,246.6
8260-NGFNY,Cancelou,Female,0,No,No,1,No,No phone service,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,25.2,25.2
8261-GWDBQ,Não Cancelou,Female,1,Yes,No,60,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),116.05,6925.9
8262-COGGB,Não Cancelou,Male,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Mailed check,20.45,20.45
8263-JQAIK,Cancelou,Male,1,No,No,2,No,No phone service,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,24.45,47.5
8263-OKETD,Não Cancelou,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Com Suporte Técnico,No,Yes,Mensal,Yes,Credit card (automatic),68.9,1370.35
8263-QMNTJ,Não Cancelou,Male,0,Yes,No,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Electronic check,115.55,8425.3
8265-HKSOW,Não Cancelou,Female,0,Yes,Yes,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,No,Yes,2 Anos,No,Credit card (automatic),107.45,7658.3
8266-VBFQL,Não Cancelou,Male,0,No,No,4,Yes,No,Fibra Óptica,No,No,Yes,Com Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,90.4,356.65
8267-KFGYD,Não Cancelou,Male,0,No,Yes,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Mailed check,21.05,21.05
8267-ZNYVZ,Cancelou,Female,0,Yes,No,33,Yes,No,Fibra Óptica,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,103.75,3361.05
8268-YDIXR,Não Cancelou,Male,0,Yes,No,56,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,No,No,1 Ano,Yes,Electronic check,93.15,5253.95
8270-RKSAP,Não Cancelou,Male,0,No,No,9,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,70.5,597.9
8272-ONJLV,Não Cancelou,Male,0,No,No,12,Yes,No,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,No,Electronic check,95.7,1184.0
8276-MQBYC,Cancelou,Male,1,No,No,51,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,97.8,4913.3
8277-RVRSV,Não Cancelou,Female,0,Yes,Yes,33,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Credit card (automatic),24.15,800.3
8280-MQRQN,Cancelou,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,50.45,50.45
8285-ABVLB,Não Cancelou,Female,0,Yes,No,70,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),19.85,1328.35
8286-AFUYI,Não Cancelou,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,47.95,47.95
8290-YWKHZ,Cancelou,Female,1,Yes,No,32,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,93.2,2931.0
8292-FRFZQ,Não Cancelou,Female,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Com Suporte Técnico,No,No,1 Ano,No,Bank transfer (automatic),41.15,1700.9
8292-ITGYJ,Não Cancelou,Female,0,Yes,Yes,45,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),24.65,1138.8
8292-TYSPY,Cancelou,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,Com Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),55.0,1046.5
8294-UIMBA,Não Cancelou,Female,0,No,No,30,Yes,No,Fibra Óptica,No,No,No,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Bank transfer (automatic),94.4,2638.1
8295-FHIVV,Não Cancelou,Male,0,No,No,7,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Mailed check,19.4,168.65
8295-KMENE,Não Cancelou,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,No,2 Anos,Yes,Mailed check,76.45,4519.5
8305-VHZBZ,Cancelou,Male,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Mailed check,20.2,20.2
8309-IEYJD,Não Cancelou,Female,1,No,No,1,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,70.6,70.6
8309-PPCED,Não Cancelou,Female,0,Yes,No,72,Yes,Yes,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),110.45,7982.5
8311-UEUAB,Não Cancelou,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,Sem Suporte Técnico,Yes,Yes,2 Anos,Yes,Electronic check,75.5,5229.45
8313-AFGBW,Não Cancelou,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,No,Electronic check,73.6,3522.65
8313-KTIHG,Não Cancelou,Male,0,No,No,4,Yes,No,DSL,No,No,No,Com Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,61.3,249.4
8313-NDOIA,Não Cancelou,Female,0,No,No,24,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,104.15,2494.65
8314-DPQHL,Não Cancelou,Male,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Com Suporte Técnico,No,Yes,1 Ano,No,Mailed check,50.8,463.6
8314-HTWVE,Não Cancelou,Female,0,Yes,Yes,7,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,19.85,144.15
8316-BBQAY,Não Cancelou,Female,0,No,No,65,No,No phone service,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),59.95,3921.1
8317-BVKSO,Não Cancelou,Male,0,No,No,14,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Electronic check,20.05,299.3
8318-LCNBW,Não Cancelou,Male,0,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,No,Credit card (automatic),53.15,1930.9
8319-QBEHW,Não Cancelou,Male,0,No,Yes,26,No,No phone service,DSL,No,Yes,No,Sem Suporte Técnico,Yes,No,1 Ano,Yes,Bank transfer (automatic),39.95,1023.75
8325-QRPZR,Não Cancelou,Female,0,No,No,7,Yes,No,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,75.15,525.0
8327-LZKAS,Cancelou,Female,1,Yes,No,43,Yes,Yes,Fibra Óptica,No,No,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,107.55,4533.9
8327-WKMIE,Não Cancelou,Male,0,No,No,37,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Credit card (automatic),20.15,785.75
8328-SKJNO,Não Cancelou,Male,0,No,Yes,23,No,No phone service,DSL,Yes,Yes,No,Com Suporte Técnico,No,No,1 Ano,No,Bank transfer (automatic),40.65,947.4
8329-GWVPJ,Não Cancelou,Female,0,Yes,Yes,50,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),69.75,3557.7
8329-IBCTI,Cancelou,Female,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.65,19.65
8329-UTMVM,Não Cancelou,Male,1,No,No,27,Yes,Yes,Fibra Óptica,No,Yes,No,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Bank transfer (automatic),104.65,2964.0
8331-ZXFOE,Não Cancelou,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,No,No,1 Ano,Yes,Credit card (automatic),71.1,4299.2
8332-OSJDW,Não Cancelou,Male,0,Yes,Yes,12,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,26.4,314.95
8336-TAVKX,Não Cancelou,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,No,Yes,2 Anos,No,Bank transfer (automatic),78.45,5682.25
8337-MSSXB,Cancelou,Female,0,No,No,14,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,86.3,1180.95
8337-UPOAQ,Cancelou,Male,1,Yes,No,10,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,89.8,914.3
8338-QIUNR,Não Cancelou,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Com Suporte Técnico,No,No,2 Anos,Yes,Credit card (automatic),66.5,4811.6
8344-WFMFH,Não Cancelou,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,50.1,484.05
8345-MVDYC,Não Cancelou,Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Bank transfer (automatic),81.65,3618.7
8347-GDTMP,Não Cancelou,Female,0,Yes,No,64,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),19.45,1225.65
8348-HFYIV,Cancelou,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,49.25,90.35
8348-JLBUG,Não Cancelou,Male,1,Yes,No,64,Yes,No,Fibra Óptica,Yes,No,Yes,Sem Suporte Técnico,No,No,1 Ano,No,Credit card (automatic),80.3,5017.7
8350-NYMVI,Não Cancelou,Female,0,No,No,39,No,No phone service,DSL,No,Yes,Yes,Com Suporte Técnico,No,No,Mensal,No,Bank transfer (automatic),41.1,1597.05
8356-WUAOJ,Não Cancelou,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,45.0,45.0
8357-EQXFO,Cancelou,Female,0,No,No,7,Yes,No,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,95.35,660.9
8361-LBRDI,Não Cancelou,Female,0,No,No,58,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),24.35,1423.85
8361-LTMKD,Cancelou,Male,1,Yes,No,4,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,74.4,306.6
8364-TRMMK,Cancelou,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,50.65,151.3
8372-JUXUI,Cancelou,Male,0,No,Yes,1,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,74.35,74.35
8374-UULRV,Não Cancelou,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),86.05,6309.65
8374-XGEJJ,Cancelou,Male,1,Yes,No,43,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,101.0,4388.4
8375-DKEBR,Cancelou,Female,1,No,No,1,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,69.6,69.6
